138,74,48,65,187,19,187,43,13,57,50,47,72,121,132,22,152,205,28,216,214,120,91,58,304,194,32,191,225,67,24,143,62,42,56,38,183,70,88,35,118,17,187,21,271,65,21,208,272,262,103,55,138,227,91,15,280,377,44,18,149,43,73,13,48,156,66,189,400,306,32,213,91,100,228,62,214,228,65,183,403,414,46,53,331,234,57,241,198,227,265,104,194,125,48,14,199,212,10,56,166,75,75,146,80,225,106,34,135,131,17,28,72,169,70,122,31,186,65,185,257,79,269,190,126,65,171,399,61,203,35,22,353,270,28,166,300,174,251,41,136,198,246,60,240,37,68,238,112,10
311,105,361,88,446,145,310,220,276,180,206,149,120,264,201,212,275,463,53,395,249,164,448,264,380,269,83,255,298,94,83,390,238,431,130,74,291,123,102,174,168,116,451,133,335,194,151,413,399,290,133,67,328,269,224,215,383,397,194,92,223,206,216,31,147,209,153,231,426,350,328,342,235,113,392,372,333,275,259,278,433,429,310,181,384,381,408,370,386,285,295,148,205,278,131,265,296,267,46,236,363,237,101,231,147,451,148,256,370,154,255,101,421,280,288,153,70,284,235,251,269,394,360,376,139,241,313,425,316,371,264,85,399,407,84,203,362,285,349,57,198,314,348,121,362,364,112,280,129,352
427,214,399,356,487,413,427,375,414,274,327,490,213,361,415,488,359,487,461,482,420,354,471,478,414,457,170,317,460,216,487,458,365,489,435,239,373,424,327,230,437,166,476,347,494,370,214,486,463,444,435,130,392,386,331,256,465,456,359,473,490,377,231,195,189,374,403,355,484,402,490,421,346,189,408,480,356,398,309,419,455,488,468,207,454,438,456,392,438,319,391,485,273,397,291,391,394,477,307,382,407,261,223,442,456,471,206,295,448,447,348,150,446,345,372,403,176,388,400,330,307,449,495,478,465,258,380,498,474,466,462,224,437,461,106,415,428,393,456,122,302,369,422,377,448,379,180,435,280,397
18.568552255630493,24.022091388702393,24.381147384643555,24.844910860061646,20.814045667648315,20.04662299156189,20.44943380355835,21.7042396068573,20.05385136604309,22.81270122528076,21.349186897277832,23.129393339157104,20.922427654266357,14.861036777496338,19.073978900909424,21.104559421539307,15.534342288970947,19.00589895248413,21.169933319091797,18.655985832214355,21.67301297187805,16.878546237945557,19.525028228759766,23.61890411376953,25.68407368659973,19.192139863967896,21.26077961921692,16.605807542800903,19.724700450897217,22.404285430908203,20.671677589416504,20.497050285339355,22.97124719619751,21.60501790046692,24.303569555282593,22.438861846923828,17.42874836921692,21.986979246139526,19.35735535621643,21.107800245285034,18.351261854171753,20.19932770729065,18.7359721660614,19.53679060935974,19.650443077087402,22.40923237800598,20.466328382492065,21.938018083572388,23.9445858001709,22.251430988311768,20.15835976600647,24.887589693069458,17.912468194961548,18.042615175247192,18.784191370010376,22.805233240127563,21.446034908294678,29.28402829170227,22.5239417552948,22.36936664581299,17.141910314559937,22.193767070770264,20.92368721961975,24.539485216140747,22.50079369544983,16.393122673034668,22.734192371368408,16.079276084899902,32.612621545791626,25.081724405288696,23.73598074913025,22.44344663619995,18.854565382003784,18.756776332855225,21.87047839164734,23.471338748931885,17.575467824935913,19.752241849899292,22.315152645111084,21.005110025405884,33.82555150985718,32.2153582572937,21.6287579536438,23.07100009918213,24.777066707611084,21.418232679367065,23.403892517089844,17.707228183746338,20.512500047683716,17.499587535858154,18.735400676727295,19.14701795578003,17.944289445877075,21.735501289367676,25.040072441101074,25.504926681518555,21.2859148979187,20.967782258987427,25.5270836353302,29.530988931655884,22.629184007644653,23.03758931159973,21.9702045917511,19.041128873825073,21.4693443775177,22.102459192276,19.698413133621216,22.11354923248291,18.320340156555176,19.840596199035645,24.819519758224487,24.323347568511963,23.87121605873108,16.706979036331177,23.097869157791138,19.605239152908325,22.862760543823242,17.82741641998291,24.50074815750122,17.432600259780884,21.6301007270813,23.385695695877075,22.7963650226593,22.54918932914734,22.867660999298096,26.740479230880737,18.45559787750244,33.16688871383667,23.700300693511963,22.385689735412598,22.906054735183716,21.247304439544678,26.257115125656128,24.064592361450195,23.023561239242554,21.29001021385193,29.9998140335083,16.60244345664978,22.91142511367798,22.466229677200317,14.614798069000244,16.996367931365967,20.47563409805298,21.367746591567993,19.893963098526,20.12361717224121,20.444018125534058,22.980627298355103,20.67816925048828,24.34329319000244
